engine_load_pct,rpm,oil_pressure_psi,coolant_temp_c,fuel_pressure_kpa,brake_line_pressure_bar,aps_pressure_bar,mileage_km,aps_failure
46.37,1874,41.35,85.9,257.0,6.91,14.99,366356,0
93.27,1830,49.39,77.7,305.6,8.2,11.64,559444,0
77.45,1753,61.15,87.4,355.4,7.17,11.36,397117,0
76.79,1632,39.79,75.6,397.2,8.44,14.82,716330,0
86.94,1756,23.65,96.4,297.1,7.79,13.61,450102,0
74.33,2423,34.1,114.0,327.7,8.34,12.9,354727,0
44.81,1587,48.07,62.8,356.6,10.22,9.52,637652,0
79.54,983,30.48,73.0,296.1,9.04,11.51,337189,0
84.09,1525,53.5,79.0,353.5,7.54,10.54,561314,0
12.02,1925,54.23,85.4,349.3,7.14,12.72,775271,0
23.26,2093,48.68,91.3,267.6,8.65,12.22,729329,0
37.38,2167,46.52,93.1,408.7,6.37,10.65,661777,0
44.15,2218,53.32,82.4,354.5,9.82,13.22,454856,0
59.19,1840,44.38,66.4,404.1,8.27,9.25,615335,0
94.96,1858,41.14,70.1,396.3,5.68,13.77,362312,0
51.45,2724,48.65,104.6,270.6,9.38,11.52,164610,0
58.53,2010,45.35,100.0,323.5,7.53,9.99,251244,0
17.65,914,34.25,107.4,332.7,7.41,13.17,599448,0
50.52,2040,38.21,112.2,333.8,9.28,9.0,279994,0
44.24,1343,29.24,94.2,269.0,6.69,8.77,448569,0
88.71,2141,54.78,107.4,268.8,9.28,15.41,517968,0
89.81,1860,42.41,86.9,313.8,8.48,14.34,481199,0
78.35,1798,35.55,97.3,355.9,6.74,12.96,329235,0
57.78,1119,43.72,84.8,275.4,10.76,10.6,176155,0
44.74,2029,49.19,75.9,452.8,9.13,10.72,135635,0
25.21,1722,33.8,76.6,363.2,10.85,7.61,202640,0
30.0,2147,33.54,73.8,374.4,10.24,9.74,273194,0
32.59,1432,32.83,91.6,322.9,7.93,12.08,151726,0
44.79,1822,45.16,103.4,412.4,6.59,9.1,754201,0
12.41,1227,43.75,80.1,309.4,9.39,13.39,407383,0
17.67,1701,46.19,104.6,382.8,9.34,10.68,170677,0
45.32,1604,43.64,69.4,280.5,6.73,14.17,712072,0
20.26,1269,32.67,128.1,342.1,6.77,10.08,100555,0
55.38,1842,49.3,78.2,240.8,8.32,11.64,50457,0
73.19,1177,41.12,81.3,377.6,10.33,11.77,591641,0
83.84,1124,51.16,75.3,300.9,10.46,12.86,374672,0
57.97,1451,48.18,86.0,286.5,8.08,15.98,731353,0
97.72,1663,26.32,102.0,404.5,9.93,9.99,353118,0
68.88,2079,37.71,100.8,268.8,9.27,12.0,501935,0
57.41,2257,49.4,102.7,355.5,7.14,13.28,582895,0
23.19,2128,49.03,102.9,294.9,8.52,12.92,71601,0
94.51,1266,44.98,92.7,379.6,8.54,14.59,620259,1
89.05,2178,34.41,98.6,345.2,8.8,11.45,539335,0
85.45,1724,52.48,75.4,355.2,8.12,13.96,470099,0
14.78,1782,57.56,80.2,224.3,9.88,10.33,674466,0
95.24,1390,36.43,106.5,340.9,6.16,13.77,350584,0
17.3,3140,56.1,111.1,427.7,8.96,12.95,94410,0
28.54,1816,40.02,94.8,384.5,8.17,12.48,780010,0
80.78,2371,53.63,99.2,482.9,8.1,12.57,341044,0
92.3,2317,39.94,119.4,323.0,8.37,10.11,572594,1
50.01,1702,42.82,90.7,354.9,11.14,8.48,85637,0
41.48,1583,49.47,87.0,408.8,8.9,10.28,154353,0
89.02,2505,44.88,87.6,378.7,7.2,12.97,77731,0
78.21,1775,40.87,74.7,375.1,11.07,15.03,222120,0
83.76,2414,45.88,75.5,443.7,9.94,11.33,290472,0
81.17,1822,40.76,88.6,377.8,5.42,10.94,254224,0
95.61,2562,49.97,73.3,267.0,8.96,11.02,552923,0
11.36,1203,42.1,92.2,335.6,5.94,14.23,262000,0
27.35,1649,65.29,85.6,320.3,8.99,9.43,176326,0
68.44,1663,48.61,108.4,306.4,7.6,12.57,467000,0
22.69,1530,35.27,87.0,358.0,6.65,8.41,454208,0
88.58,1476,38.36,95.1,383.7,8.05,9.88,780223,0
59.01,2359,43.05,89.3,291.9,11.52,10.63,265669,0
41.16,2201,40.45,98.7,332.9,11.74,11.22,476652,0
46.75,1751,48.1,74.4,383.4,6.41,13.89,595103,0
77.54,1143,39.92,104.3,291.3,10.05,9.5,202881,0
99.56,2374,54.26,101.9,333.4,8.77,13.16,762181,0
76.22,1298,47.61,95.6,366.1,11.5,14.72,591485,0
15.87,1528,36.96,108.4,419.7,7.79,9.86,799941,0
36.53,1710,46.91,85.2,318.7,9.18,12.34,218831,0
40.14,1812,37.26,95.9,215.2,6.36,10.6,397820,0
44.45,2558,51.31,90.3,411.3,9.06,13.08,441079,0
91.93,1348,43.9,84.0,339.5,9.72,12.56,637223,0
39.35,1483,41.23,69.7,289.5,9.78,11.99,65372,0
85.08,1454,46.06,114.3,309.5,9.49,11.07,179299,0
44.51,1237,56.37,106.8,278.1,8.81,11.59,231208,0
84.64,1774,41.34,78.5,341.6,7.78,13.9,87115,0
42.58,1335,44.84,84.2,407.0,8.34,12.74,536168,0
94.68,1137,59.32,97.6,327.8,7.57,11.56,330146,0
43.55,1579,52.45,90.8,381.2,9.25,13.07,93769,0
46.86,1634,48.71,92.3,348.7,7.25,10.07,508992,0
52.04,1882,34.25,79.6,346.0,7.74,12.35,150331,0
46.4,1887,39.11,112.8,261.2,8.18,13.19,230817,0
85.09,1693,40.27,80.7,249.4,8.21,13.58,743431,0
62.96,2362,53.96,80.5,363.7,10.2,13.29,652460,0
66.58,1994,27.89,111.9,484.0,8.57,12.3,556585,1
62.62,1595,47.08,83.8,379.6,7.47,14.83,461553,0
48.77,1977,47.55,89.2,354.9,9.53,11.15,788919,0
71.4,1512,41.56,83.9,371.7,6.49,10.44,310741,0
41.77,1605,50.23,80.3,376.1,8.77,10.7,373033,0
57.08,1866,44.14,77.9,353.1,9.11,12.42,684872,0
95.49,1797,41.68,82.0,265.9,6.3,14.89,678008,0
30.44,1503,47.45,89.1,246.4,8.93,8.85,316154,1
78.18,1564,35.82,70.7,378.8,9.5,16.28,189704,0
26.51,1842,53.05,95.8,294.8,10.69,14.7,281442,0
70.04,1944,43.5,93.5,331.6,9.63,13.84,336090,0
11.44,1938,55.23,93.7,337.0,6.52,12.36,199638,0
17.94,1896,41.78,57.7,408.5,9.12,11.12,718654,0
64.81,1365,36.38,77.1,343.7,5.72,9.84,401468,0
88.55,2167,35.95,87.1,363.1,9.77,12.81,287615,0
38.72,1475,30.72,85.7,337.2,8.47,12.14,336029,0
60.78,1606,49.13,93.4,446.7,8.86,10.11,101647,0
45.13,1843,37.72,75.0,340.8,7.49,12.23,185931,0
27.05,1736,54.96,58.2,387.0,9.65,8.54,685621,1
39.33,2361,51.07,92.9,234.8,9.93,11.86,442955,0
49.73,1395,38.44,81.5,259.5,9.06,9.69,284040,0
20.44,1590,61.83,103.1,482.7,7.17,9.92,480744,0
54.73,2078,39.48,91.6,359.7,10.17,12.22,591145,0
59.22,1465,44.04,96.7,452.2,7.39,10.55,499602,0
98.38,1999,39.67,95.9,404.6,9.82,11.37,537646,0
56.02,2522,54.48,93.4,376.3,7.59,14.09,232201,0
66.14,1446,46.96,95.8,394.7,7.7,13.18,792101,0
11.35,1698,56.04,77.7,371.4,9.1,10.85,419042,0
19.57,1260,32.48,92.5,364.2,9.69,11.72,777880,0
67.91,1646,31.18,86.2,368.6,5.96,11.22,763373,0
41.05,1491,51.56,79.5,440.7,12.15,14.0,150061,0
38.14,1474,37.71,75.4,322.7,10.55,7.11,107666,0
66.2,1036,50.37,67.6,372.5,8.27,13.03,509639,0
65.73,957,43.51,109.1,324.5,10.4,15.48,190534,0
85.22,1896,52.2,86.4,318.9,10.09,12.0,344318,0
84.33,924,35.15,87.0,274.4,6.67,11.23,348406,0
32.67,1761,49.32,91.5,474.4,10.2,11.19,588816,0
10.49,1732,36.74,101.4,287.4,10.1,14.48,589700,0
14.92,1711,47.72,85.7,298.6,9.07,12.98,382111,0
11.03,2014,47.79,69.7,385.0,8.21,14.43,177510,0
47.41,2088,46.22,80.2,253.2,9.25,10.03,481717,0
62.75,1275,44.46,79.2,376.8,8.8,12.59,258378,0
68.86,2048,32.66,92.1,247.3,7.46,13.84,485826,0
88.76,2055,47.85,102.5,341.7,6.77,10.18,323125,0
87.47,2655,52.94,83.8,317.3,8.82,11.21,169309,0
73.4,1733,39.03,94.8,262.2,8.16,12.63,423769,0
30.91,1997,40.3,89.9,401.7,8.18,11.96,165039,0
67.41,2140,44.7,92.0,318.1,8.17,11.79,511124,0
57.22,1916,32.85,90.8,340.2,10.17,13.18,685200,0
60.95,2409,40.1,95.2,354.0,7.75,10.14,160500,0
24.73,2341,37.42,91.9,371.3,8.14,9.29,559948,0
65.86,1830,41.38,86.7,313.2,10.73,12.85,239156,0
12.45,1961,58.06,92.0,363.3,10.04,8.76,599341,1
91.69,2213,45.93,101.6,379.1,8.51,11.53,65229,0
84.49,1915,44.09,64.6,373.8,5.62,9.79,146165,0
20.29,1804,35.66,94.3,431.2,10.37,9.23,620277,0
90.7,1387,40.18,87.1,337.2,8.79,11.42,202781,0
39.37,1285,41.93,98.6,320.2,9.0,9.27,394628,0
90.67,1651,46.02,92.7,293.5,7.54,14.13,88003,0
24.59,1366,44.54,89.5,298.7,8.05,13.33,455642,0
71.92,2209,29.82,103.0,377.4,9.85,10.5,92058,0
11.86,1769,25.95,89.2,381.2,9.46,11.78,359975,0
80.94,1186,40.39,93.0,411.0,9.9,12.54,102212,0
71.75,1634,41.98,85.1,365.8,8.21,12.68,575826,0
45.35,1499,40.35,86.0,362.6,10.16,11.04,401389,0
77.49,2177,42.84,86.0,342.2,7.94,11.57,199015,0
20.37,1916,38.57,103.1,450.7,6.52,6.0,287681,0
70.67,2213,39.96,79.8,333.2,5.67,14.65,627668,0
76.11,1722,44.89,76.4,341.7,7.7,14.47,314511,0
90.15,2118,44.89,96.2,326.5,7.29,13.78,233108,0
54.13,2075,61.31,63.3,394.2,8.38,11.08,535567,0
50.0,1972,30.8,92.9,312.7,8.51,13.28,150742,0
63.58,1747,48.26,94.1,315.4,6.49,11.85,417110,0
63.78,2106,35.26,70.7,350.5,9.38,12.5,159750,0
14.01,613,45.65,102.0,255.8,11.54,10.52,788148,0
10.32,1958,57.94,83.7,327.8,8.42,12.17,471153,0
88.2,1014,51.42,96.5,280.7,6.76,10.36,760445,0
54.12,1510,45.11,79.7,345.5,7.28,13.57,191573,0
20.84,1835,39.51,79.6,331.1,9.36,9.85,134837,0
78.88,1672,52.15,77.7,345.1,8.48,9.45,694536,0
57.03,1107,49.83,101.1,385.3,7.85,14.68,395233,0
87.99,1644,62.63,86.3,333.6,9.69,9.42,626040,0
20.8,1522,37.72,83.9,287.0,7.43,8.72,86320,0
66.63,2454,51.06,99.4,399.8,9.7,10.03,143374,0
16.37,1657,46.5,99.8,419.0,11.62,13.92,78599,0
36.3,2273,50.04,96.2,341.4,8.74,12.37,296405,0
77.68,2289,64.81,105.6,374.3,7.93,12.1,765917,0
99.9,1959,38.69,78.3,381.0,9.32,12.05,352367,0
97.51,1924,49.59,113.9,319.7,8.85,10.95,551028,0
76.09,1046,48.18,107.5,276.1,10.15,9.63,197603,0
54.04,1467,35.71,98.1,435.9,11.31,10.34,274881,0
56.7,1437,55.43,85.0,344.1,8.12,10.78,475565,0
43.23,1461,55.2,83.7,322.0,9.46,13.6,287915,0
77.84,1933,45.5,72.4,368.6,9.1,13.03,184749,0
24.68,651,53.47,79.5,294.4,7.76,12.8,759295,0
79.4,2301,47.77,85.2,347.8,8.54,12.44,681100,0
93.28,2108,44.24,88.9,344.9,8.88,13.42,233581,0
54.98,2248,52.39,86.2,308.0,7.72,11.57,495969,0
23.49,1091,52.82,97.5,348.4,11.04,10.81,556339,0
96.11,1424,38.28,81.8,363.8,10.27,10.81,479542,0
37.55,2398,49.87,92.9,422.8,8.78,8.98,551800,1
85.68,2268,35.05,68.0,344.6,9.53,10.04,503921,0
73.04,2208,45.5,88.4,297.5,9.43,9.78,228120,0
16.43,2064,51.77,82.3,250.3,6.99,13.0,631915,0
25.85,1687,47.57,97.3,342.2,6.63,13.41,708021,0
95.04,2654,48.54,71.7,343.2,9.87,10.37,526081,0
26.85,2109,48.79,95.3,232.7,6.05,11.81,490727,0
79.78,1612,42.82,80.6,411.1,10.49,14.53,270723,0
87.15,1901,38.27,83.8,394.7,7.69,12.41,77272,0
44.32,1825,45.58,77.1,308.7,8.95,10.32,239744,0
79.04,1315,37.28,92.1,315.1,10.91,11.07,571980,0
61.76,2418,46.7,81.1,282.8,7.99,12.06,493707,0
87.88,1586,51.93,81.8,301.0,9.55,8.38,387690,0
28.01,1538,60.7,89.2,416.0,10.17,9.94,207051,0
81.42,2447,38.19,90.4,370.3,9.41,10.5,790456,1
43.65,2107,32.29,81.5,260.2,9.01,11.54,687238,0
29.29,1830,45.05,96.0,312.7,9.65,13.94,146467,0
32.51,1806,37.97,121.9,349.7,8.03,8.47,727947,1
87.24,1732,51.53,89.0,259.9,7.23,9.99,376162,0
97.18,2538,38.13,77.7,353.5,7.49,12.59,97213,0
93.8,1708,39.73,74.1,417.9,7.16,12.08,203206,0
78.49,1800,44.85,84.5,305.7,7.86,9.44,469849,0
14.56,1928,54.13,93.6,409.5,8.9,11.4,203900,0
98.28,2459,42.66,83.2,398.6,8.36,10.71,679496,0
74.19,2592,43.73,87.1,371.3,8.93,9.91,600450,0
60.55,2141,49.92,93.8,375.8,6.39,12.5,574966,0
52.09,1438,28.59,123.5,303.3,9.08,10.83,538238,0
36.13,1923,47.47,71.0,315.0,8.26,12.78,511528,0
56.89,1660,44.77,78.9,321.1,8.69,14.14,156872,0
22.07,1449,35.85,87.9,308.9,12.26,11.55,723699,0
19.21,2887,43.98,112.9,394.4,7.69,16.37,51446,0
73.6,1668,51.16,99.3,334.6,8.96,16.78,496518,0
66.52,1046,50.86,94.4,342.7,10.1,11.66,418220,0
25.68,1413,43.52,79.1,403.3,7.36,12.44,613290,0
45.55,1671,52.32,84.9,377.7,7.07,15.3,604602,0
72.15,2248,47.02,118.9,369.9,9.23,13.95,445846,0
78.35,2016,46.67,77.2,347.6,7.63,13.89,720920,0
41.95,2412,31.46,108.3,342.7,7.81,13.35,345841,0
59.74,2015,45.24,92.2,376.0,10.77,14.44,341762,0
66.28,1987,44.24,103.5,316.9,10.03,15.6,61893,0
61.41,1563,57.86,95.3,278.5,10.32,13.5,102610,0
11.16,2108,46.24,93.7,314.1,7.1,16.56,726404,0
20.05,1520,35.24,89.8,384.4,5.76,10.31,253528,0
56.07,1509,36.92,85.5,379.5,8.68,12.92,750309,0
26.61,1704,45.2,61.1,364.3,9.57,9.9,326349,0
74.09,1187,32.67,91.4,338.9,9.05,11.62,506010,0
91.97,1682,32.95,84.9,269.7,6.91,13.79,283516,0
68.12,1114,36.27,91.8,447.3,7.18,7.84,411843,0
16.7,2040,44.76,92.7,368.5,9.24,11.89,178502,0
55.53,2228,36.11,81.0,319.6,8.27,10.31,321915,0
83.88,1355,52.27,80.3,327.1,8.69,9.18,487619,0
44.74,2008,50.0,87.0,302.7,6.56,12.5,300665,0
17.33,1793,56.32,88.7,349.4,7.3,10.61,736282,0
99.07,1873,33.68,76.4,296.8,9.89,9.11,486426,0
49.36,1509,46.37,80.0,310.9,10.1,12.19,575076,0
83.1,1828,46.85,83.3,289.3,8.79,14.74,64809,0
10.2,1953,41.0,86.6,339.3,7.76,14.18,715555,0
72.04,1613,51.95,99.4,403.6,8.09,11.81,644250,0
55.44,2179,42.99,107.0,333.5,10.92,7.46,719520,1
24.69,1905,52.79,84.4,379.7,7.82,16.16,665471,0
13.13,1942,46.99,91.5,337.8,9.78,13.22,264536,0
44.35,1446,49.69,114.6,399.7,8.36,9.73,634284,1
63.39,1536,47.79,96.0,347.1,8.48,13.14,70612,0
14.89,1633,21.76,98.6,318.7,9.39,12.61,233729,0
47.77,2102,36.12,86.8,400.3,7.44,15.35,629166,0
95.09,1382,47.26,68.3,310.3,9.48,9.33,301459,0
44.28,2622,43.82,110.8,344.1,6.61,14.43,627755,1
13.13,2425,50.09,95.6,439.3,10.22,13.51,606968,0
38.38,2755,38.74,84.1,318.2,8.47,9.09,311700,0
80.07,1912,48.89,92.6,307.3,5.85,10.18,177413,0
19.78,1101,39.68,86.2,304.3,7.31,12.34,711959,0
71.75,1994,40.44,100.5,384.4,10.99,12.15,309086,0
50.66,1680,38.61,98.8,325.2,7.76,9.06,566792,0
72.01,1420,54.84,82.9,355.4,9.09,11.03,379184,0
19.54,2035,44.78,105.1,278.9,7.41,13.26,202034,0
15.4,2049,42.75,109.3,328.8,9.97,12.58,243070,0
11.49,1613,37.59,81.9,335.8,8.53,10.33,330575,0
98.65,1982,68.49,98.2,299.0,7.62,13.51,674356,0
76.8,2014,36.38,87.0,451.0,7.81,14.27,176175,0
71.18,2697,58.47,85.5,338.2,8.66,12.63,413220,0
82.12,1948,33.77,88.5,389.7,10.23,11.14,521201,1
50.57,1475,61.42,82.9,397.6,7.89,11.64,751402,0
30.51,1649,46.9,91.1,315.8,8.74,10.44,336885,0
99.33,1251,35.72,98.7,326.0,7.84,10.8,461933,0
45.92,1629,65.85,92.8,379.2,9.27,13.73,798388,0
31.49,1177,53.11,102.9,249.6,6.41,13.0,320919,0
66.55,1525,52.85,98.9,322.4,9.34,13.34,257592,0
68.43,1729,38.2,100.8,313.2,8.97,10.71,102300,0
19.3,1393,54.87,74.1,374.4,6.66,7.43,528104,1
33.5,1867,34.18,80.0,353.5,5.72,13.15,749466,0
62.13,1925,46.59,83.6,349.8,8.0,12.61,704042,0
11.43,2034,35.47,104.3,419.3,9.8,15.25,477692,0
14.61,1842,43.93,98.8,302.0,10.31,12.52,620982,0
56.32,1707,31.66,85.4,362.1,8.27,11.36,672542,0
22.58,2141,45.56,86.5,328.7,8.62,18.34,128123,0
75.64,1861,32.08,102.3,296.3,8.52,12.02,156739,0
12.67,1605,38.07,82.0,298.5,8.67,12.44,661030,0
67.4,1451,53.23,93.0,408.5,6.96,13.46,595664,0
47.66,1366,42.14,96.9,357.9,8.88,11.06,421940,0
98.92,2130,25.15,98.5,287.6,6.9,11.42,256200,0
66.17,1635,46.59,74.4,321.8,8.83,10.88,415635,0
76.64,1520,36.36,99.9,327.0,6.12,15.65,388007,0
75.31,3019,57.24,99.3,378.6,6.46,12.89,216561,0
17.01,1593,45.77,87.5,321.6,8.78,11.58,789473,0
43.34,2205,42.69,105.0,294.6,7.69,12.24,554810,0
18.07,2062,54.28,80.3,398.6,7.83,13.9,193128,0
18.85,1675,40.87,110.4,376.0,7.15,11.15,588589,0
55.99,1775,53.11,104.2,370.8,11.48,10.52,616011,0
44.29,1423,43.65,82.4,402.8,9.04,9.78,106965,0
36.75,1575,45.68,73.5,360.5,7.63,12.01,299064,0
98.62,2482,50.78,100.9,250.5,8.44,11.85,214161,0
24.19,1634,58.57,99.8,378.4,10.36,14.54,610804,0
45.05,1402,35.36,77.5,404.8,8.25,9.41,769635,0
17.81,2014,49.76,82.0,339.7,8.99,8.78,242725,0
72.63,1691,54.63,93.3,398.3,7.79,14.92,50675,0
39.84,2076,57.21,85.9,361.4,9.13,9.81,63562,0
17.46,1631,56.44,103.8,367.4,5.21,8.58,137089,1
30.54,1858,53.9,75.8,411.5,10.64,11.8,222494,0
89.0,2562,43.91,96.2,343.3,9.08,16.31,113630,0
86.1,2091,38.7,85.0,347.9,7.24,13.64,686258,1
95.85,1423,55.48,97.5,335.1,8.46,11.34,281055,0
42.94,1995,52.05,84.1,310.6,10.06,12.3,470868,0
43.3,2273,33.22,97.3,324.8,7.9,11.6,136175,0
11.84,1381,27.7,86.5,350.1,8.33,13.72,316487,0
94.31,783,20.05,81.6,284.9,8.45,11.92,329173,0
61.48,806,48.07,108.2,439.2,9.48,12.16,786305,0
86.58,1922,32.31,112.7,463.2,9.97,12.33,505736,0
50.05,2040,29.23,89.3,303.4,7.49,11.73,526372,0
76.23,1798,43.96,69.5,432.1,10.41,7.14,581825,1
12.71,1631,48.65,98.5,431.2,9.4,15.26,155854,0
68.57,2069,54.01,82.3,358.3,8.76,7.7,121685,0
38.78,1384,43.05,87.0,365.3,8.54,7.89,764359,1
45.37,2214,50.48,105.8,403.2,8.26,9.02,278074,0
45.15,2365,46.97,88.9,392.9,9.25,10.88,360644,0
72.58,2261,49.12,84.6,231.5,8.95,11.17,621391,0
61.75,1673,49.33,89.3,317.6,6.68,10.47,611990,0
28.9,1689,38.26,99.8,357.3,9.1,12.65,724837,0
83.0,2034,53.56,68.4,250.3,9.16,11.53,496692,0
58.93,1340,45.92,90.1,424.9,6.88,9.57,615790,0
22.34,1933,50.04,91.3,421.5,7.41,14.72,604412,0
65.89,2144,45.0,109.4,444.1,8.65,14.54,507105,0
49.31,1485,55.1,89.3,386.1,9.28,13.79,771786,0
35.5,1658,55.49,93.0,352.6,6.99,12.49,638383,0
22.76,1805,61.53,88.9,383.4,8.24,12.58,86146,0
91.0,1470,34.29,75.4,294.9,7.19,11.67,315588,0
50.61,1369,31.07,80.5,376.2,8.31,11.37,605333,0
57.61,665,44.37,65.1,421.8,8.61,13.0,637950,0
36.58,2332,36.4,75.0,421.7,11.42,11.39,741495,0
33.34,1733,41.68,78.5,289.3,7.39,9.13,337138,0
21.91,2143,54.58,84.2,343.9,8.06,13.14,410201,0
33.12,2668,54.49,90.0,333.9,7.21,13.66,774518,0
53.35,2428,34.15,109.4,402.2,5.68,10.93,622448,0
70.05,1787,45.16,96.2,333.7,8.76,12.49,762781,0
63.07,1771,39.33,112.9,331.3,7.54,10.32,229938,0
20.47,1451,46.13,114.0,389.8,7.99,9.77,773076,0
20.96,2218,44.87,98.7,365.3,8.72,14.57,272973,0
37.9,2200,55.22,106.5,416.6,10.48,12.94,311973,0
54.24,1163,39.66,115.9,335.2,10.38,8.82,308031,0
32.09,1042,45.16,85.6,360.5,11.01,12.64,205661,0
66.45,1968,43.17,93.8,249.1,7.83,14.24,415984,0
14.1,1119,34.43,93.0,431.2,8.96,9.26,204100,0
51.21,1322,48.59,112.5,281.2,7.24,12.25,515939,0
63.06,1929,43.54,74.1,397.7,10.09,14.38,462504,0
45.71,2380,44.72,87.5,351.8,11.64,7.94,715460,1
42.06,1923,47.98,86.6,339.6,9.05,12.44,459890,0
38.63,2066,48.11,89.7,346.2,7.65,12.25,261243,0
23.84,1840,43.37,100.0,292.2,7.13,8.89,409012,0
45.22,1627,43.42,87.0,385.1,8.88,10.12,122897,0
95.13,2289,44.33,84.6,376.9,8.74,14.35,293810,0
56.48,1488,50.8,86.0,349.4,9.08,12.09,736571,0
40.67,1404,32.28,89.7,327.3,9.61,14.09,561571,0
10.53,2286,42.49,90.3,427.6,10.17,10.34,683157,0
50.78,2043,45.28,71.5,439.7,6.07,10.78,576536,0
30.02,1497,44.41,103.9,459.3,8.0,9.5,312580,0
77.05,2170,34.02,89.4,381.9,6.34,10.95,152139,0
30.2,1060,41.37,95.3,373.5,7.08,15.44,180138,0
41.31,2082,52.97,94.0,352.3,6.81,11.66,754458,0
77.49,1408,40.09,79.3,331.7,10.08,10.05,303530,0
10.58,2257,44.55,105.2,335.0,7.52,10.98,761431,0
93.49,1771,42.0,73.9,388.1,9.66,11.25,498427,0
12.55,2073,43.58,83.3,363.7,9.18,15.25,258552,0
41.5,1719,39.72,101.7,395.7,8.44,14.12,396335,0
82.8,1113,47.55,79.4,372.8,9.88,11.77,794024,0
10.2,1996,44.27,76.6,282.6,6.64,12.65,412804,0
51.16,2717,50.97,96.1,309.1,7.01,9.7,645791,0
57.2,2653,47.28,84.1,319.1,8.62,12.75,647805,0
74.83,1198,45.2,97.7,371.6,11.15,13.17,630182,0
98.39,1835,44.33,98.8,361.2,10.26,10.22,54391,0
27.44,1823,48.15,102.0,325.5,8.46,7.26,679223,1
60.77,2337,42.46,73.4,380.5,9.58,9.47,605683,0
98.04,1643,43.89,73.2,373.7,11.54,13.23,172449,0
89.56,1748,44.85,80.3,298.7,8.72,14.56,621099,0
80.81,1357,45.2,102.1,332.6,6.59,8.91,213408,0
74.54,1591,47.63,88.9,339.2,10.34,12.34,112325,0
62.68,2007,40.1,92.5,317.8,7.14,9.55,745954,0
24.63,1978,41.82,78.2,304.6,6.31,14.17,388955,0
43.6,1740,42.44,74.9,358.7,8.24,11.13,202975,0
87.83,1816,58.67,58.8,369.2,7.87,12.66,174068,0
97.41,2121,60.66,80.1,338.2,8.46,16.52,251066,0
81.64,1764,42.43,101.6,245.0,6.79,11.24,775505,0
64.24,2231,38.89,98.1,396.1,9.01,15.13,585327,0
51.78,1900,41.76,90.2,449.2,8.17,12.08,56060,0
59.27,2162,37.24,95.3,339.4,8.24,12.27,506587,0
44.79,1574,39.54,93.8,356.6,8.34,13.56,377821,0
26.52,1281,35.45,85.6,308.7,9.45,11.81,599808,0
95.17,1525,42.63,88.2,318.0,8.33,11.06,582616,0
98.13,2511,51.36,113.4,348.7,10.06,11.98,149810,0
77.54,2281,47.14,79.6,245.7,8.86,13.38,617753,0
23.72,1546,51.44,95.3,403.8,9.97,14.81,294789,0
62.75,1801,34.31,98.4,273.8,8.64,10.91,722447,0
94.96,1462,34.99,83.2,394.9,6.75,12.39,521580,0
21.02,2508,33.04,99.9,273.0,10.43,9.17,562749,0
68.78,1669,49.59,96.3,386.3,7.58,10.94,380635,0
57.27,1667,39.17,80.8,362.8,8.16,12.59,488899,0
33.82,1231,39.36,82.8,283.8,8.79,12.61,564004,0
73.76,2363,35.29,73.0,342.6,7.56,13.54,307548,0
45.65,2605,44.51,96.0,389.6,8.53,12.84,53710,0
73.19,1590,38.73,95.4,358.1,8.28,12.77,86713,0
91.35,1197,61.02,70.4,321.3,8.43,12.96,606751,0
79.98,1322,35.87,88.7,283.6,11.63,9.33,414790,0
29.73,1927,31.75,116.1,342.0,7.17,11.71,583317,0
74.55,2518,50.99,120.1,359.8,7.72,14.48,482163,0
15.74,2200,50.37,111.6,349.5,9.85,12.57,99149,0
28.72,1554,42.3,107.0,380.3,7.9,11.27,755376,0
91.79,1915,44.92,89.1,424.0,8.22,11.39,577325,0
55.96,1843,53.87,78.3,421.4,7.3,13.21,581047,0
44.04,2345,62.32,67.1,411.5,9.22,11.48,489907,0
55.55,2267,43.26,93.0,338.5,7.8,12.34,134369,0
81.7,1731,29.1,86.2,316.1,7.67,11.3,170642,0
93.61,1890,49.57,73.7,347.9,10.65,11.29,781295,0
29.54,1824,49.38,101.6,319.4,6.49,14.45,233895,0
24.65,1433,52.72,97.3,355.2,7.1,13.81,572728,0
98.3,1074,54.84,73.8,410.2,6.33,14.49,744732,0
14.74,1431,60.23,96.5,411.8,9.14,13.44,701904,0
88.42,1705,47.01,91.6,329.6,10.86,9.52,650936,1
90.18,2449,49.11,103.3,301.6,7.22,15.09,402972,0
53.89,1937,44.82,79.1,482.6,8.11,11.32,256311,0
42.97,1469,53.48,89.0,432.0,8.68,12.21,682161,0
94.38,1794,42.46,77.9,310.2,8.03,7.6,289695,0
33.96,2088,40.31,89.9,376.1,7.75,11.78,319367,0
86.21,2214,34.06,73.2,276.8,8.3,12.21,143972,0
80.72,1326,22.59,75.9,352.7,8.47,13.76,62136,0
73.91,1428,49.57,93.6,355.8,10.41,9.51,291859,0
30.62,2038,40.1,84.1,325.2,8.72,8.12,483272,1
27.41,1943,40.47,87.0,359.8,7.33,10.93,425620,0
78.54,2554,46.25,86.1,348.9,8.32,7.22,776075,1
92.3,1925,44.89,93.2,315.0,9.7,10.76,501145,1
38.7,1711,44.98,76.2,396.8,7.03,13.35,683553,0
69.25,1536,56.0,68.2,336.6,9.3,12.98,320380,0
57.14,2147,43.32,109.0,405.7,6.27,11.99,365378,0
