supply_air_temp_c,return_air_temp_c,humidity_pct,airflow_cfm,power_draw_kw,refrigerant_pressure_psi,runtime_hours,anomaly
23.09,25.52,45.9,1587,16.66,173.6,6092,0
21.26,26.59,34.7,1298,16.78,190.8,16400,0
19.14,24.97,44.6,2553,15.82,189.1,44686,0
20.35,22.48,51.6,1655,14.8,221.2,13759,0
21.09,22.09,34.1,1964,13.28,191.6,18220,0
23.35,23.23,50.3,1796,18.0,190.1,9271,0
23.01,21.58,60.5,2284,18.28,255.2,17495,0
21.1,21.65,48.1,2057,18.66,179.5,29715,0
24.21,23.59,47.9,2582,11.22,199.6,49862,0
22.02,24.37,42.9,2235,10.43,168.9,44769,0
19.04,21.95,35.5,2105,16.01,171.9,25413,0
19.59,23.88,46.3,1922,13.01,204.5,15829,0
25.36,22.86,40.2,376,12.37,188.8,26982,1
21.94,25.41,38.4,2163,10.28,237.6,7676,0
20.36,20.09,57.4,2125,13.29,118.2,21261,1
21.08,22.46,56.4,1483,16.0,182.4,24905,0
23.98,24.39,34.2,1905,15.62,220.5,16719,0
22.13,24.87,41.4,1446,13.26,193.7,19861,0
22.71,23.72,55.5,2143,8.59,178.8,30511,0
23.18,24.59,49.6,1915,16.04,237.6,41975,0
24.75,24.83,45.1,1905,14.92,174.8,16252,0
21.38,23.8,36.2,1747,14.74,201.2,29858,0
20.95,24.48,43.3,1699,13.58,204.0,12142,0
20.26,23.2,49.7,1485,16.1,173.8,13743,0
22.89,24.5,49.9,1958,17.75,218.4,603,0
21.36,23.97,36.2,1610,12.53,193.7,24900,0
21.07,24.76,38.8,1795,14.36,211.3,49582,0
21.62,24.58,59.0,2772,12.07,187.4,36171,0
21.79,25.16,50.3,1714,18.81,189.7,3482,0
20.36,25.58,51.8,2341,15.11,188.5,20993,0
21.98,22.06,50.9,2280,18.22,209.2,15821,0
23.97,24.77,36.3,1961,19.32,196.6,13242,0
20.9,22.95,47.0,2104,13.11,161.1,2425,0
22.82,25.38,51.2,2331,16.14,174.6,9107,0
19.24,22.46,45.9,1660,10.34,86.3,41601,1
20.48,23.1,31.9,2099,19.53,232.5,31572,0
17.48,24.74,43.8,2500,44.23,185.0,42642,1
22.58,24.65,58.2,1938,34.98,193.7,36821,1
22.75,21.47,46.4,1623,12.58,234.8,23787,0
19.69,24.95,43.2,2526,12.16,236.7,4832,0
19.19,25.65,56.3,2166,13.8,201.2,450,0
20.79,24.62,38.4,1602,19.93,216.7,36254,0
22.92,24.8,37.0,2326,13.53,234.3,6686,0
20.71,23.77,52.2,2142,12.36,193.0,21579,0
19.36,22.6,38.9,2320,16.79,173.1,44006,0
22.46,25.57,36.7,1751,13.02,193.2,24709,0
36.42,37.31,47.9,2068,21.04,209.8,25274,1
22.9,24.31,50.0,1936,16.4,220.9,38983,0
21.37,24.65,64.5,1749,18.35,199.3,20895,0
25.75,24.26,56.9,1631,13.25,179.5,42494,0
22.11,22.66,48.4,1976,15.84,199.5,24782,0
23.45,24.53,42.9,1878,12.38,227.5,2991,0
22.96,21.7,45.6,2589,17.16,137.6,28963,0
23.74,24.13,43.7,1779,12.75,242.8,7962,0
22.88,25.33,34.2,1995,11.67,171.3,20387,0
19.35,22.47,42.4,1932,13.43,210.1,46283,0
20.72,25.76,47.9,2453,36.77,195.5,39484,1
21.99,21.61,39.4,1966,17.14,204.7,36250,0
20.09,24.94,39.4,2756,21.02,163.7,49775,0
22.62,24.13,57.1,2472,14.64,188.7,44325,0
22.9,22.61,54.4,2230,11.77,200.3,45611,0
18.74,26.2,37.6,346,13.81,234.1,11447,1
20.9,24.35,33.5,1930,21.32,168.7,33155,0
25.54,24.72,36.9,1264,17.62,209.7,32525,0
37.25,36.16,49.7,1906,15.66,220.8,39239,1
24.27,24.0,56.3,1953,20.87,213.8,7876,0
21.3,21.73,43.4,1696,11.52,179.0,45687,0
23.92,23.77,43.2,1792,15.98,185.4,40816,0
24.44,24.75,55.7,2521,15.04,195.2,49980,0
20.89,25.0,42.9,2421,16.26,196.1,39638,0
24.62,24.79,51.2,1454,14.01,189.2,22792,0
20.17,26.08,40.0,1717,15.05,203.8,4365,0
23.62,24.86,41.6,1901,13.13,216.0,22336,0
19.86,25.49,45.7,2060,14.3,213.8,3645,0
21.35,23.61,45.9,2239,12.24,230.5,12068,0
23.81,24.97,42.1,2062,15.86,232.8,21306,0
21.76,23.78,50.8,267,17.57,183.0,8344,1
20.1,25.15,33.4,2218,8.88,170.8,27989,0
21.41,25.74,42.5,2011,18.95,208.3,21197,0
24.39,23.58,31.0,1617,17.24,196.3,45532,0
21.68,23.3,39.4,1811,14.05,172.8,20314,0
19.56,20.94,52.4,2344,15.65,180.8,45801,0
23.04,21.73,38.4,2008,19.17,174.3,23633,0
23.26,25.12,52.2,1988,13.65,172.7,23900,0
23.56,23.38,28.5,2478,13.31,188.9,48286,0
21.64,23.59,50.7,2472,12.76,182.3,38913,0
22.83,23.91,40.8,1830,17.42,183.3,9402,0
20.81,24.5,49.3,1455,8.02,197.5,35992,0
22.0,23.0,53.7,1817,14.98,211.7,28278,0
21.85,22.79,50.8,1620,11.05,204.8,21512,0
19.93,24.27,49.2,1678,12.95,184.6,16901,0
21.77,23.59,42.0,1948,18.34,210.3,23847,0
20.68,22.0,58.4,644,16.83,187.1,3510,1
21.99,24.28,33.1,2374,12.57,240.6,26545,0
21.83,26.24,62.6,1862,11.37,200.1,23401,0
20.48,21.82,50.2,709,17.39,185.9,21555,1
21.09,24.61,44.9,1940,16.92,206.1,19972,0
22.86,24.07,37.4,2354,18.74,206.3,15626,0
22.87,26.91,49.8,2477,12.75,204.7,34668,0
23.08,24.66,52.0,2062,12.52,185.8,5762,0
22.2,23.84,45.0,337,14.41,175.5,6699,1
23.72,25.1,56.6,1298,15.89,147.7,33413,0
22.44,22.52,39.9,2469,12.7,207.5,15742,0
22.63,24.26,39.2,1864,37.97,230.0,29988,1
20.07,26.0,38.0,2140,18.99,198.7,22255,0
22.8,25.1,45.5,2193,15.82,218.4,44036,0
21.87,22.79,34.8,1620,20.02,239.8,22629,0
22.74,22.09,51.6,2164,11.79,225.5,14325,0
23.78,24.23,42.2,2701,17.96,175.2,4174,0
24.22,24.07,52.7,1910,9.52,208.9,14210,0
21.35,25.29,47.0,1892,12.29,186.2,34951,0
23.64,24.2,53.1,1914,12.36,153.4,23454,0
24.04,23.3,54.1,2485,14.63,213.4,26735,0
19.05,22.9,48.0,1361,15.02,198.1,28541,0
21.01,25.34,40.7,2181,14.99,187.6,5179,0
22.78,22.41,42.9,1762,19.15,239.8,3553,0
21.32,24.1,43.4,1686,38.82,205.6,29868,1
19.97,21.85,36.7,372,9.66,167.7,5922,1
24.17,23.56,54.9,1941,14.74,204.5,32659,0
21.74,24.5,54.6,2215,17.07,204.9,3798,0
22.6,25.39,32.7,1930,18.54,184.1,14571,0
21.34,23.65,34.8,394,10.62,213.0,14091,1
22.76,22.13,49.6,1433,13.52,230.8,5158,0
21.68,25.15,38.4,2319,18.18,248.0,20115,0
22.82,24.5,30.3,2275,10.33,199.0,23081,0
24.72,25.26,28.0,2243,14.76,198.4,31624,0
23.02,23.23,48.1,2129,17.05,251.1,6774,0
22.05,22.31,49.0,1629,16.49,179.1,9884,0
22.8,23.58,49.7,2459,15.48,204.2,37943,0
20.75,23.42,42.3,2576,14.85,201.0,14984,0
22.54,25.47,31.7,2165,15.47,184.8,48039,0
21.93,22.29,53.1,2123,9.22,184.3,49160,0
19.68,24.51,58.2,1871,9.7,181.5,31257,0
22.54,23.68,43.4,1937,13.25,167.9,6192,0
34.2,36.76,56.4,2126,12.61,183.4,20617,1
23.81,22.46,41.6,2173,18.36,227.9,33867,0
21.67,20.36,26.0,2142,16.81,218.5,19228,0
41.91,29.83,45.4,2618,20.33,213.9,6673,1
23.65,22.26,36.2,1974,35.48,207.3,4510,1
22.5,24.35,55.8,2209,34.97,194.8,18188,1
21.27,22.78,42.7,2205,12.27,207.5,11372,0
23.28,24.23,47.5,1754,17.07,191.5,42747,0
21.97,22.73,39.9,1703,14.46,186.1,14062,0
24.27,23.76,52.5,2085,13.45,198.7,22934,0
21.11,23.38,44.6,1735,15.95,216.6,23157,0
23.34,24.0,43.0,1933,20.57,209.1,32956,0
21.44,23.31,49.1,1774,17.76,202.6,16480,0
21.45,26.3,37.1,1681,18.16,213.4,1855,0
22.11,22.16,43.8,1587,11.58,216.8,25031,0
20.67,25.21,44.1,1719,19.58,197.3,18455,0
22.89,23.86,26.9,2075,17.05,163.1,28999,0
20.61,24.14,58.8,1754,12.89,222.0,26166,0
20.66,24.4,35.8,2150,12.19,212.8,4648,0
18.14,22.82,49.2,2068,14.6,203.0,40691,0
21.11,23.31,49.0,2036,17.99,181.7,40117,0
21.36,24.53,56.4,2194,17.87,205.8,41357,0
23.06,24.76,49.2,2457,18.83,201.7,36135,0
24.83,22.53,39.8,1830,10.38,193.3,26748,0
19.63,24.57,51.2,2060,21.64,215.8,13528,0
24.1,24.05,34.6,1583,15.79,179.1,39983,0
23.2,23.89,37.0,1886,34.99,213.5,21330,1
22.21,25.15,46.8,698,15.98,167.4,10428,1
27.16,22.63,49.4,234,12.84,190.5,22223,1
20.59,22.38,40.1,2019,14.95,223.4,27193,0
22.53,25.09,47.2,1826,14.73,217.2,11624,0
23.09,23.86,48.8,1956,24.21,177.3,37795,0
21.76,26.36,53.5,2263,10.95,54.7,5158,1
23.44,22.01,47.2,2375,36.81,220.6,31143,1
24.11,25.98,44.4,1592,40.22,210.2,20900,1
21.59,23.57,42.9,1624,11.69,190.5,5097,0
20.31,25.32,45.5,2072,12.57,204.3,27377,0
21.65,25.82,34.3,2098,21.33,195.0,49924,0
21.92,23.98,47.4,1847,12.44,204.9,5994,0
21.53,23.09,35.0,1578,12.86,223.4,15442,0
21.07,24.4,39.0,2043,17.95,190.5,49045,0
22.07,25.02,42.2,2515,13.1,242.5,20368,0
20.6,22.95,45.1,1881,13.59,197.8,37299,0
21.34,25.28,36.2,1741,9.58,198.1,12818,0
24.8,25.0,37.4,1895,11.73,154.0,4260,0
22.56,22.58,41.5,1558,9.98,203.0,6307,0
39.68,30.68,51.7,1407,14.84,204.9,39983,1
22.69,21.6,53.8,1809,11.72,207.4,3862,0
20.39,26.83,52.1,2413,18.99,193.5,9467,0
23.47,24.21,48.6,2011,13.98,176.7,37390,0
21.34,23.7,49.1,2926,14.83,226.6,7113,0
21.05,23.37,49.7,2334,21.77,108.4,37601,1
21.8,24.46,49.6,1554,18.71,188.0,18764,0
20.39,23.15,39.5,1807,11.67,191.1,8363,0
22.22,25.92,40.3,2136,15.1,238.3,11196,0
21.14,22.96,48.1,2323,11.74,226.1,38699,0
23.98,25.18,42.0,2192,15.07,214.4,41009,0
20.32,23.75,49.4,2410,18.31,186.0,35049,0
22.48,23.69,47.7,2200,12.6,177.0,8514,0
21.73,24.85,28.2,2520,21.3,218.5,46678,0
21.23,20.52,26.1,2264,15.56,225.0,41155,0
23.41,21.98,43.8,2478,10.16,177.3,1944,0
21.09,25.13,60.7,1893,16.8,212.7,3197,0
23.36,26.12,46.6,2193,17.35,205.0,37529,0
20.64,24.68,40.8,1786,19.32,230.0,34462,0
23.77,22.54,41.8,1904,16.25,213.1,38700,0
20.62,21.67,43.2,1852,17.55,215.3,15851,0
22.39,21.92,41.8,1553,16.51,184.9,13635,0
22.21,22.84,55.8,1767,15.01,186.3,43640,0
23.25,23.28,53.7,2240,14.38,222.1,11722,0
20.94,24.86,39.4,2038,13.02,227.4,7348,0
22.31,23.77,52.4,2180,15.76,177.5,4855,0
22.39,27.11,47.3,1592,20.7,195.4,34192,0
24.75,23.07,43.2,1678,20.29,187.0,41779,0
19.85,22.04,46.2,1820,11.96,211.7,36557,0
23.52,24.45,47.6,1310,16.79,191.2,9603,0
30.85,26.58,33.2,2142,19.87,165.9,44416,1
36.18,34.78,42.6,1630,14.42,215.5,36732,1
22.56,26.73,49.4,1798,17.52,199.8,10735,0
22.63,20.4,55.9,2589,14.08,214.2,19527,0
23.72,23.61,38.8,1782,14.37,214.1,36188,0
21.42,19.22,40.0,1997,15.84,173.5,45879,0
22.01,23.57,42.4,2126,17.5,182.2,19281,0
23.12,25.2,51.6,1958,11.78,226.1,29053,0
21.6,24.16,51.0,1657,16.07,174.5,3768,0
22.26,25.7,39.4,2489,15.95,193.4,48553,0
23.47,24.66,40.2,2521,13.32,230.1,11791,0
24.02,25.64,55.4,2347,15.21,192.3,49088,0
21.72,22.53,41.9,1979,11.8,164.4,46002,0
23.15,26.24,32.2,1854,42.52,245.5,21879,1
24.52,25.27,65.3,445,21.03,250.7,9903,1
21.71,22.39,52.3,2057,13.9,183.0,5469,0
24.72,23.71,39.2,1793,32.04,238.6,42382,1
22.81,23.83,54.0,1688,13.34,193.0,24247,0
23.63,26.52,39.4,1739,12.8,181.3,19053,0
23.86,22.77,54.0,2373,9.36,48.0,21555,1
39.79,36.82,46.2,2026,7.94,212.2,10233,1
21.89,25.62,37.0,2217,19.11,214.9,10917,0
21.36,25.71,39.1,2188,10.76,205.3,16984,0
19.16,22.73,49.8,1946,13.79,192.8,15518,0
20.9,25.05,44.5,2179,19.88,165.8,3753,0
21.76,24.37,53.0,1878,12.72,191.1,49050,0
20.89,24.17,33.5,1597,17.23,218.1,10105,0
24.93,24.37,42.7,2274,14.45,208.5,44163,0
21.71,25.73,39.1,2229,15.47,215.1,34694,0
21.63,24.82,55.2,1790,11.0,181.6,19830,0
21.73,21.57,48.1,2258,20.87,224.3,3953,0
23.0,22.38,44.1,2245,15.13,196.7,8049,0
23.63,22.23,46.6,1742,18.46,47.9,41054,1
21.93,24.01,51.3,1933,12.88,184.1,13688,0
22.87,23.9,47.7,1839,15.37,222.7,7422,0
22.7,25.34,43.6,2412,15.29,180.4,31463,0
20.03,24.97,41.2,2468,12.42,226.2,47077,0
25.01,24.98,57.7,1998,7.73,68.5,1758,1
22.35,25.75,47.1,2055,14.81,181.9,16346,0
21.91,26.76,54.0,560,13.49,189.4,22831,1
22.16,23.09,42.7,1480,19.94,206.4,22590,0
21.66,23.46,41.0,1993,14.6,188.2,42413,0
25.72,22.1,44.1,2018,42.77,193.9,1476,1
22.0,26.62,41.0,1804,18.68,186.1,36766,0
21.73,23.55,44.6,1943,11.86,199.4,4457,0
19.75,25.25,27.0,1764,7.02,197.8,35383,0
23.58,24.14,35.0,2099,14.39,207.9,42056,0
24.83,26.13,54.8,2068,13.28,81.6,21292,1
20.55,23.6,34.4,2070,16.6,204.7,10181,0
21.24,19.42,41.0,2375,14.19,172.5,30732,0
23.02,23.24,35.7,2150,15.15,192.8,8098,0
23.42,23.9,40.0,1799,16.55,191.6,17802,0
22.34,23.48,38.4,1793,17.15,204.5,43542,0
23.98,23.92,52.4,2526,32.15,204.4,41888,1
39.51,30.75,44.1,1955,10.59,215.0,29939,1
21.26,27.54,41.0,2183,21.57,224.6,33686,0
24.26,20.22,40.9,2282,18.64,205.0,2549,0
22.78,23.19,45.5,1488,20.47,205.8,207,0
23.77,22.89,42.0,1740,16.65,182.0,16786,0
22.99,23.7,36.5,2003,16.59,210.5,28457,0
21.43,23.88,48.8,1926,11.19,189.7,2718,0
21.31,25.65,48.8,1624,19.34,183.6,47689,0
21.99,24.49,41.1,1855,12.75,207.9,48543,0
23.32,26.83,44.5,2147,21.18,180.0,12815,0
23.41,22.99,45.1,1701,11.27,185.0,40204,0
21.67,25.47,55.6,2142,18.96,196.3,22242,0
19.5,23.73,25.2,2089,16.23,200.2,25419,0
20.55,27.19,30.5,2214,18.89,215.4,10461,0
20.88,24.07,56.2,2393,13.37,206.4,2036,0
23.96,21.64,24.9,2203,18.46,188.1,4941,0
21.21,23.92,46.7,1664,16.18,200.8,25959,0
18.28,24.27,54.0,2179,15.97,250.9,25909,0
18.95,21.65,45.9,1681,19.95,174.9,30943,0
22.43,23.4,47.3,495,17.72,176.4,7722,1
20.13,23.97,41.2,2149,19.49,204.4,9688,0
21.38,24.15,44.5,1744,11.07,211.2,39738,0
23.32,24.82,47.5,2028,16.18,226.5,1039,0
21.7,23.79,44.2,2168,18.21,196.3,12153,0
23.63,22.99,54.8,2167,14.29,191.8,2877,0
23.25,25.63,39.6,2098,13.96,183.1,12713,0
34.28,33.75,35.7,1854,13.34,198.9,22993,1
22.31,24.27,58.2,1998,19.62,188.0,30004,0
20.92,21.87,47.7,2059,12.3,199.4,9472,0
22.07,24.67,44.3,2193,15.37,211.4,32236,0
22.73,23.11,60.1,2069,11.31,213.2,29278,0
33.45,33.22,43.3,2373,13.58,209.4,27508,1
21.17,26.45,35.7,2013,15.52,191.0,37961,0
20.44,23.23,42.2,1724,13.82,129.2,42694,1
22.98,22.02,37.0,2329,13.88,233.1,32131,0
22.12,23.89,51.1,2356,13.85,203.1,263,0
21.83,22.5,41.0,2489,15.87,225.6,28787,0
23.76,25.01,39.1,2567,16.91,94.6,34080,1
20.38,24.67,47.0,2200,13.08,196.5,24031,0
24.85,24.33,48.1,2458,16.84,216.1,9891,0
23.2,22.09,36.9,2156,15.27,205.5,49296,0
21.27,23.52,68.0,1695,15.33,189.5,47572,0
22.69,26.46,42.1,1818,14.09,195.3,38282,0
19.4,23.94,51.1,2257,17.22,212.2,27758,0
23.26,22.8,47.4,365,19.18,201.1,34629,1
22.93,23.99,56.7,2627,19.28,178.6,24907,0
23.29,24.45,36.5,1809,14.65,194.3,10213,0
22.67,24.27,45.0,2042,11.5,204.4,5254,0
21.29,25.75,43.7,2249,13.61,195.3,28151,0
21.37,24.69,43.4,1955,14.0,180.2,27256,0
20.07,23.36,57.2,1955,18.45,206.9,30978,0
20.24,23.13,38.4,2575,39.54,181.8,47976,1
23.39,23.33,34.0,2029,17.82,216.3,27398,0
20.36,22.58,51.9,1589,13.07,165.3,14167,0
23.79,25.15,40.8,1575,22.07,55.9,47516,1
20.94,26.5,37.8,1966,19.3,168.1,41471,0
21.85,22.77,48.8,1744,20.32,211.4,36694,0
22.0,22.47,45.5,2016,14.86,172.4,42625,0
23.4,25.42,56.7,1754,14.01,197.0,43415,0
23.19,23.26,36.7,2026,15.64,220.0,5296,0
22.23,23.6,43.1,1884,14.65,204.4,45698,0
19.13,20.99,41.3,1545,7.13,227.7,2874,0
23.17,26.03,56.7,2110,17.63,153.6,8491,0
21.25,23.59,38.1,2362,13.84,219.1,19961,0
21.63,25.5,55.2,2352,13.43,179.9,23332,0
20.9,24.92,51.5,1724,19.14,213.5,12518,0
23.15,24.54,41.3,1881,16.23,204.5,28276,0
21.8,23.24,31.5,1747,9.87,168.3,10599,0
21.09,24.7,41.9,2136,10.48,210.1,36268,0
22.46,27.25,30.6,2088,11.89,169.7,29925,0
35.2,39.11,39.2,2294,16.51,188.6,34289,1
20.28,24.37,25.1,2386,41.63,175.0,41561,1
23.91,23.42,37.4,2237,17.99,187.4,42481,0
20.21,23.34,52.0,2301,16.04,203.0,28121,0
22.09,22.96,32.5,2052,15.79,184.5,19885,0
20.49,24.03,53.2,2256,15.12,206.0,23706,0
19.56,23.36,16.0,2537,12.52,182.0,10857,0
20.53,24.37,35.7,1910,12.79,213.8,43156,0
23.36,23.8,38.6,1964,12.89,225.4,5799,0
20.47,23.19,48.9,2038,17.1,183.6,6743,0
24.71,25.12,41.4,1715,14.99,231.4,20718,0
23.94,24.88,42.8,1777,13.42,206.8,6737,0
19.93,24.41,33.5,1601,12.38,193.3,1422,0
19.35,27.1,45.8,2527,18.01,182.3,46891,0
20.03,24.43,41.1,2001,10.79,203.6,20129,0
20.98,24.86,46.5,1664,18.26,218.1,38772,0
22.0,25.04,35.3,1952,17.65,193.2,23865,0
24.65,22.59,50.8,2110,19.14,213.3,9754,0
22.28,23.39,31.1,1795,17.26,225.1,38891,0
21.01,23.17,51.7,1741,15.65,194.4,38434,0
23.6,25.35,48.5,1927,17.35,218.2,43277,0
20.87,22.61,51.9,1746,19.39,243.9,46857,0
22.69,23.36,35.4,2213,16.38,207.0,8648,0
22.09,26.58,41.3,1618,15.65,221.4,34351,0
20.96,22.81,51.8,1906,10.92,230.0,48618,0
20.68,22.33,40.9,2242,20.62,176.8,31107,0
24.73,23.4,46.8,1509,19.51,207.4,10608,0
19.51,25.04,47.8,1972,12.68,200.6,25160,0
21.38,23.66,47.5,1500,17.11,177.1,832,0
19.93,21.0,43.1,1927,14.42,195.4,18496,0
20.28,24.27,36.9,1956,15.66,68.8,7391,1
22.91,26.21,42.9,1463,15.71,192.4,23354,0
20.62,25.15,39.2,2434,14.96,191.4,26632,0
22.71,23.66,40.0,1902,16.95,209.9,35097,0
23.14,24.03,51.5,2508,16.56,187.7,13367,0
20.29,21.95,41.7,2463,11.65,219.7,24634,0
20.53,24.79,33.4,1886,14.79,210.9,7035,0
23.98,23.57,49.0,1726,15.52,170.6,35722,0
21.12,25.85,26.0,1513,17.22,201.0,12512,0
20.66,23.73,39.5,1791,14.7,201.5,48670,0
22.3,24.46,36.3,1953,19.75,195.8,26833,0
21.33,22.4,45.9,2299,14.45,185.7,3115,0
23.89,22.56,38.6,2054,14.4,238.9,30133,0
22.04,23.64,52.2,1891,15.96,231.6,15987,0
19.52,23.32,40.9,1623,14.09,203.3,25044,0
21.95,24.86,60.2,1956,14.58,167.1,12621,0
21.1,22.32,36.9,1319,12.59,188.6,1206,0
35.56,35.35,47.2,1691,15.79,225.0,33167,1
25.06,23.98,49.5,1872,12.04,231.3,5175,0
20.05,22.17,42.9,2143,15.49,216.1,20377,0
21.59,24.29,37.8,2099,14.09,182.4,8009,0
21.33,20.12,31.8,2003,19.61,214.8,32777,0
21.02,23.81,52.1,403,16.44,206.0,2828,1
21.33,23.2,42.7,2703,13.91,180.6,43863,0
21.12,22.95,56.3,1881,13.94,196.3,13744,0
21.49,24.07,67.5,1863,15.75,189.8,46121,0
20.3,23.45,42.2,1832,15.82,209.2,38730,0
23.46,25.37,44.6,2164,13.28,212.3,15768,0
22.57,27.42,42.2,1696,18.22,224.3,37469,0
19.26,25.86,38.6,2029,14.96,231.5,23391,0
22.08,24.79,26.4,1235,19.7,217.3,22806,0
22.96,23.65,39.8,2159,19.27,220.2,13091,0
23.94,20.83,22.2,1939,13.82,223.1,16291,0
37.74,37.09,65.4,1317,20.76,205.5,32423,1
22.85,25.32,50.0,2282,11.27,198.5,34860,0
21.16,25.69,35.1,2241,34.39,189.3,37744,1
23.75,24.09,39.9,1927,14.13,224.7,46749,0
21.17,24.58,50.8,2283,17.08,202.1,16341,0
19.46,23.61,52.1,2464,16.1,200.8,47606,0
19.41,26.7,51.5,1333,37.05,216.8,16104,1
21.83,22.19,37.3,2223,16.88,207.1,33694,0
22.85,23.38,50.5,1885,13.05,242.0,36730,0
19.5,22.25,57.1,2348,17.68,141.8,23774,0
22.19,22.39,39.2,2377,21.87,199.5,26571,0
22.11,24.37,50.0,2479,41.82,189.0,42396,1
22.74,26.02,54.7,2390,16.94,176.6,29187,0
22.06,24.4,46.8,1759,16.4,255.4,5671,0
19.62,21.42,33.1,554,14.84,210.9,43380,1
20.46,23.55,43.7,2539,16.18,182.2,12590,0
19.79,22.25,60.2,2595,13.31,209.9,10627,0
20.95,23.88,40.6,1710,14.22,200.1,11864,0
21.33,22.22,55.1,1906,10.05,164.3,48744,0
19.78,25.88,48.6,1656,12.3,191.7,19110,0
20.56,24.93,36.3,2011,22.81,176.1,26873,0
18.93,26.0,44.3,1607,12.96,175.5,34243,0
22.22,25.31,45.0,1653,12.33,220.4,37682,0
21.44,24.22,41.0,2455,18.82,212.6,3630,0
21.02,25.73,37.8,1528,8.15,189.4,38243,0
19.38,23.99,34.8,2088,13.32,233.2,47560,0
19.22,24.85,69.9,1634,16.93,187.9,41549,0
23.29,23.48,33.2,1784,43.91,193.9,32279,1
37.98,34.51,44.8,1974,10.69,170.8,28697,1
22.0,24.71,50.3,1860,17.1,213.9,7216,0
21.12,23.78,42.3,2219,17.01,175.4,15429,0
22.23,24.43,38.0,1836,18.03,196.8,8827,0
21.99,19.26,43.3,1474,16.97,188.9,27876,0
21.21,25.2,50.9,1998,14.62,178.6,26624,0
21.33,23.11,49.9,2004,15.58,195.4,45384,0
23.34,23.13,55.1,2326,34.45,198.1,48416,1
21.56,23.72,44.4,1830,14.25,209.3,48126,0
22.83,23.72,42.4,315,17.91,235.8,15517,1
19.64,23.84,41.1,1814,15.87,199.1,7385,0
22.38,26.22,68.0,1995,19.04,244.4,687,0
23.86,24.64,51.4,3007,11.93,196.0,32032,0
25.2,23.37,39.2,2207,17.04,203.3,11245,0
20.51,23.75,38.3,2037,9.83,120.3,29507,1
21.99,25.18,25.7,2587,14.8,185.2,26435,0
22.19,24.57,46.2,1993,16.74,233.2,21594,0
38.59,38.56,59.1,1546,16.21,207.3,20815,1
20.89,23.05,42.9,1650,12.36,62.4,39498,1
21.77,22.87,42.3,1732,19.71,189.9,41293,0
21.16,27.59,42.2,1964,10.33,195.0,2511,0
23.52,24.53,44.4,2324,14.14,172.5,40884,0
24.46,22.67,46.7,305,14.27,222.9,22216,1
23.93,21.56,62.3,2237,11.24,215.5,40536,0
24.04,24.2,46.0,2209,16.28,219.0,38214,0
21.49,21.27,67.2,1990,11.73,170.7,31346,0
21.17,24.65,37.0,2259,11.21,188.4,45544,0
20.86,25.74,54.6,1648,14.48,210.6,37775,0
22.53,24.09,40.6,2578,16.43,176.1,27717,0
24.79,24.03,45.8,2210,10.61,205.7,42675,0
21.13,21.97,54.5,1562,16.45,140.7,24767,0
23.71,25.31,37.3,516,17.9,225.8,36815,1
20.28,25.04,38.9,2273,11.45,228.2,31477,0
20.96,24.23,30.0,2024,15.6,212.3,26084,0
26.16,24.4,50.7,2086,16.53,237.7,19430,0
22.88,23.57,48.7,1889,10.48,203.0,5829,0
23.56,26.74,39.0,2197,12.37,179.8,27789,0
21.6,22.09,47.2,2278,16.12,201.4,6014,0
20.53,24.79,31.3,1471,14.22,154.4,49399,0
23.11,26.72,42.8,1898,19.54,195.0,6335,0
20.17,22.71,40.0,2495,16.39,214.8,19911,0
23.05,25.11,44.8,1570,13.58,241.9,41822,0
20.28,22.86,46.9,1985,18.96,214.6,5929,0
22.92,22.84,39.1,1750,14.59,192.9,13289,0
35.93,30.47,51.3,1959,15.02,197.1,12177,1
22.92,23.05,53.0,1600,14.04,168.7,43459,0
21.65,23.52,44.5,2265,14.65,201.2,3306,0
21.92,27.14,49.7,1327,15.23,256.8,23973,0
21.59,23.03,59.2,2047,30.14,204.8,43643,1
23.83,24.89,40.1,1653,19.08,194.8,9125,0
22.32,26.47,36.7,1917,15.23,199.9,49098,0
22.89,24.38,41.8,2169,15.29,214.0,38208,0
22.37,21.61,47.8,2390,15.3,227.6,30647,0
22.16,21.91,53.8,1903,8.53,214.5,9743,0
24.54,22.44,40.6,2104,18.97,201.9,14691,0
19.97,23.2,46.5,2592,12.28,85.7,41714,1
18.72,24.45,48.3,2428,13.37,222.5,48962,0
21.93,24.42,46.7,2306,12.89,196.9,27077,0
20.73,25.19,42.9,2169,17.32,213.5,35310,0
25.81,21.99,41.3,2021,17.18,181.2,5201,0
23.33,23.87,22.2,1913,12.11,249.9,36792,0
23.96,23.56,48.3,2152,13.0,216.7,29441,0
23.13,25.36,57.7,2484,18.07,183.8,10651,0
23.23,24.82,57.5,2469,16.57,226.4,42367,0
21.65,27.29,37.8,1880,18.37,223.0,31637,0
22.22,24.62,43.0,2044,43.12,183.4,37115,1
22.1,25.47,58.0,2516,19.8,178.7,40159,0
23.34,26.11,40.0,2560,12.98,173.4,4175,0
23.19,23.44,37.2,2130,16.1,202.3,37117,0
22.73,24.66,55.4,286,16.76,193.7,25919,1
19.7,20.84,38.7,1981,18.97,166.9,13841,0
21.22,23.58,40.3,2261,14.56,208.9,23206,0
20.85,24.26,47.8,1657,12.61,67.3,19244,1
